iso2c,country,year,di_state,no_RandR
MM,Myanmar,1990,No Explicit DI,Data Available
MM,Myanmar,1991,No Explicit DI,Data Available
MM,Myanmar,1992,No Explicit DI,Data Available
MM,Myanmar,1993,No Explicit DI,Data Available
MM,Myanmar,1994,No Explicit DI,Data Available
MM,Myanmar,1995,No Explicit DI,Data Available
MM,Myanmar,1996,No Explicit DI,Data Available
MM,Myanmar,1997,No Explicit DI,Data Available
MM,Myanmar,1998,No Explicit DI,Data Available
MM,Myanmar,1999,No Explicit DI,Data Available
MM,Myanmar,2000,No Explicit DI,Data Available
MM,Myanmar,2001,No Explicit DI,Data Available
MM,Myanmar,2002,No Explicit DI,Data Available
MM,Myanmar,2003,No Explicit DI,Data Available
MM,Myanmar,2004,No Explicit DI,Data Available
MM,Myanmar,2005,No Explicit DI,Data Available
MM,Myanmar,2006,No Explicit DI,Data Available
MM,Myanmar,2007,No Explicit DI,Data Available
NA,Namibia,1990,No Explicit DI,No Crisis Data
NA,Namibia,1991,No Explicit DI,No Crisis Data
NA,Namibia,1992,No Explicit DI,No Crisis Data
NA,Namibia,1993,No Explicit DI,No Crisis Data
NA,Namibia,1994,No Explicit DI,No Crisis Data
NA,Namibia,1995,No Explicit DI,No Crisis Data
NA,Namibia,1996,No Explicit DI,No Crisis Data
NA,Namibia,1997,No Explicit DI,No Crisis Data
NA,Namibia,1998,No Explicit DI,No Crisis Data
NA,Namibia,1999,No Explicit DI,No Crisis Data
NA,Namibia,2000,No Explicit DI,No Crisis Data
NA,Namibia,2001,No Explicit DI,No Crisis Data
NA,Namibia,2002,No Explicit DI,No Crisis Data
NA,Namibia,2003,No Explicit DI,No Crisis Data
NA,Namibia,2004,No Explicit DI,No Crisis Data
NA,Namibia,2005,No Explicit DI,No Crisis Data
NA,Namibia,2006,No Explicit DI,No Crisis Data
NA,Namibia,2007,No Explicit DI,No Crisis Data
NP,Nepal,1970,No Explicit DI,No Crisis Data
NP,Nepal,1971,No Explicit DI,No Crisis Data
NP,Nepal,1972,No Explicit DI,No Crisis Data
NP,Nepal,1973,No Explicit DI,No Crisis Data
NP,Nepal,1974,No Explicit DI,No Crisis Data
NP,Nepal,1975,No Explicit DI,No Crisis Data
NP,Nepal,1976,No Explicit DI,No Crisis Data
NP,Nepal,1977,No Explicit DI,No Crisis Data
NP,Nepal,1978,No Explicit DI,No Crisis Data
NP,Nepal,1979,No Explicit DI,No Crisis Data
NP,Nepal,1980,No Explicit DI,No Crisis Data
NP,Nepal,1981,No Explicit DI,No Crisis Data
NP,Nepal,1982,No Explicit DI,No Crisis Data
NP,Nepal,1983,No Explicit DI,No Crisis Data
NP,Nepal,1984,No Explicit DI,No Crisis Data
NP,Nepal,1985,No Explicit DI,No Crisis Data
NP,Nepal,1986,No Explicit DI,No Crisis Data
NP,Nepal,1987,No Explicit DI,No Crisis Data
NP,Nepal,1988,No Explicit DI,No Crisis Data
NP,Nepal,1989,No Explicit DI,No Crisis Data
NP,Nepal,1990,No Explicit DI,No Crisis Data
NP,Nepal,1991,No Explicit DI,No Crisis Data
NP,Nepal,1992,No Explicit DI,No Crisis Data
NP,Nepal,1993,No Explicit DI,No Crisis Data
NP,Nepal,1994,No Explicit DI,No Crisis Data
NP,Nepal,1995,No Explicit DI,No Crisis Data
NP,Nepal,1996,No Explicit DI,No Crisis Data
NP,Nepal,1997,No Explicit DI,No Crisis Data
NP,Nepal,1998,No Explicit DI,No Crisis Data
NP,Nepal,1999,No Explicit DI,No Crisis Data
NP,Nepal,2000,No Explicit DI,No Crisis Data
NP,Nepal,2001,No Explicit DI,No Crisis Data
NP,Nepal,2002,No Explicit DI,No Crisis Data
NP,Nepal,2003,No Explicit DI,No Crisis Data
NP,Nepal,2004,No Explicit DI,No Crisis Data
NP,Nepal,2005,No Explicit DI,No Crisis Data
NP,Nepal,2006,No Explicit DI,No Crisis Data
NP,Nepal,2007,No Explicit DI,No Crisis Data
NL,Netherlands,1970,No Explicit DI,Data Available
NL,Netherlands,1971,No Explicit DI,Data Available
NL,Netherlands,1972,No Explicit DI,Data Available
NL,Netherlands,1973,No Explicit DI,Data Available
NL,Netherlands,1974,No Explicit DI,Data Available
NL,Netherlands,1975,No Explicit DI,Data Available
NL,Netherlands,1976,No Explicit DI,Data Available
NL,Netherlands,1977,No Explicit DI,Data Available
NL,Netherlands,1978,Central Bank,Data Available
NL,Netherlands,1979,Central Bank,Data Available
NL,Netherlands,1980,Central Bank,Data Available
NL,Netherlands,1981,Central Bank,Data Available
NL,Netherlands,1982,Central Bank,Data Available
NL,Netherlands,1983,Central Bank,Data Available
NL,Netherlands,1984,Central Bank,Data Available
NL,Netherlands,1985,Central Bank,Data Available
NL,Netherlands,1986,Central Bank,Data Available
NL,Netherlands,1987,Central Bank,Data Available
NL,Netherlands,1988,Central Bank,Data Available
NL,Netherlands,1989,Central Bank,Data Available
NL,Netherlands,1990,Central Bank,Data Available
NL,Netherlands,1991,Central Bank,Data Available
NL,Netherlands,1992,Central Bank,Data Available
NL,Netherlands,1993,Central Bank,Data Available
NL,Netherlands,1994,Central Bank,Data Available
NL,Netherlands,1995,Central Bank,Data Available
NL,Netherlands,1996,Central Bank,Data Available
NL,Netherlands,1997,Central Bank,Data Available
NL,Netherlands,1998,Central Bank,Data Available
NL,Netherlands,1999,Central Bank,Data Available
NL,Netherlands,2000,Central Bank,Data Available
NL,Netherlands,2001,Central Bank,Data Available
NL,Netherlands,2002,Central Bank,Data Available
NL,Netherlands,2003,Central Bank,Data Available
NL,Netherlands,2004,Central Bank,Data Available
NL,Netherlands,2005,Central Bank,Data Available
NL,Netherlands,2006,Central Bank,Data Available
NL,Netherlands,2007,Central Bank,Data Available
NZ,New Zealand,1970,No Explicit DI,Data Available
NZ,New Zealand,1971,No Explicit DI,Data Available
NZ,New Zealand,1972,No Explicit DI,Data Available
NZ,New Zealand,1973,No Explicit DI,Data Available
NZ,New Zealand,1974,No Explicit DI,Data Available
NZ,New Zealand,1975,No Explicit DI,Data Available
NZ,New Zealand,1976,No Explicit DI,Data Available
NZ,New Zealand,1977,No Explicit DI,Data Available
NZ,New Zealand,1978,No Explicit DI,Data Available
NZ,New Zealand,1979,No Explicit DI,Data Available
NZ,New Zealand,1980,No Explicit DI,Data Available
NZ,New Zealand,1981,No Explicit DI,Data Available
NZ,New Zealand,1982,No Explicit DI,Data Available
NZ,New Zealand,1983,No Explicit DI,Data Available
NZ,New Zealand,1984,No Explicit DI,Data Available
NZ,New Zealand,1985,No Explicit DI,Data Available
NZ,New Zealand,1986,No Explicit DI,Data Available
NZ,New Zealand,1987,No Explicit DI,Data Available
NZ,New Zealand,1988,No Explicit DI,Data Available
NZ,New Zealand,1989,No Explicit DI,Data Available
NZ,New Zealand,1990,No Explicit DI,Data Available
NZ,New Zealand,1991,No Explicit DI,Data Available
NZ,New Zealand,1992,No Explicit DI,Data Available
NZ,New Zealand,1993,No Explicit DI,Data Available
NZ,New Zealand,1994,No Explicit DI,Data Available
NZ,New Zealand,1995,No Explicit DI,Data Available
NZ,New Zealand,1996,No Explicit DI,Data Available
NZ,New Zealand,1997,No Explicit DI,Data Available
NZ,New Zealand,1998,No Explicit DI,Data Available
NZ,New Zealand,1999,No Explicit DI,Data Available
NZ,New Zealand,2000,No Explicit DI,Data Available
NZ,New Zealand,2001,No Explicit DI,Data Available
NZ,New Zealand,2002,No Explicit DI,Data Available
NZ,New Zealand,2003,No Explicit DI,Data Available
NZ,New Zealand,2004,No Explicit DI,Data Available
NZ,New Zealand,2005,No Explicit DI,Data Available
NZ,New Zealand,2006,No Explicit DI,Data Available
NZ,New Zealand,2007,No Explicit DI,Data Available
NI,Nicaragua,1970,No Explicit DI,Data Available
NI,Nicaragua,1971,No Explicit DI,Data Available
NI,Nicaragua,1972,No Explicit DI,Data Available
NI,Nicaragua,1973,No Explicit DI,Data Available
NI,Nicaragua,1974,No Explicit DI,Data Available
NI,Nicaragua,1975,No Explicit DI,Data Available
NI,Nicaragua,1976,No Explicit DI,Data Available
NI,Nicaragua,1977,No Explicit DI,Data Available
NI,Nicaragua,1978,No Explicit DI,Data Available
NI,Nicaragua,1979,No Explicit DI,Data Available
NI,Nicaragua,1980,No Explicit DI,Data Available
NI,Nicaragua,1981,No Explicit DI,Data Available
NI,Nicaragua,1982,No Explicit DI,Data Available
NI,Nicaragua,1983,No Explicit DI,Data Available
NI,Nicaragua,1984,No Explicit DI,Data Available
NI,Nicaragua,1985,No Explicit DI,Data Available
NI,Nicaragua,1986,No Explicit DI,Data Available
NI,Nicaragua,1987,No Explicit DI,Data Available
NI,Nicaragua,1988,No Explicit DI,Data Available
NI,Nicaragua,1989,No Explicit DI,Data Available
NI,Nicaragua,1990,No Explicit DI,Data Available
NI,Nicaragua,1991,No Explicit DI,Data Available
NI,Nicaragua,1992,No Explicit DI,Data Available
NI,Nicaragua,1993,No Explicit DI,Data Available
NI,Nicaragua,1994,No Explicit DI,Data Available
NI,Nicaragua,1995,No Explicit DI,Data Available
NI,Nicaragua,1996,No Explicit DI,Data Available
NI,Nicaragua,1997,No Explicit DI,Data Available
NI,Nicaragua,1998,No Explicit DI,Data Available
NI,Nicaragua,1999,No Explicit DI,Data Available
NI,Nicaragua,2000,No Explicit DI,Data Available
NI,Nicaragua,2001,Special./Indp.,Data Available
NI,Nicaragua,2002,Special./Indp.,Data Available
NI,Nicaragua,2003,Special./Indp.,Data Available
NI,Nicaragua,2004,Special./Indp.,Data Available
NI,Nicaragua,2005,Special./Indp.,Data Available
NI,Nicaragua,2006,Special./Indp.,Data Available
NI,Nicaragua,2007,Special./Indp.,Data Available
NE,Niger,1970,No Explicit DI,No Crisis Data
NE,Niger,1971,No Explicit DI,No Crisis Data
NE,Niger,1972,No Explicit DI,No Crisis Data
NE,Niger,1973,No Explicit DI,No Crisis Data
NE,Niger,1974,No Explicit DI,No Crisis Data
NE,Niger,1975,No Explicit DI,No Crisis Data
NE,Niger,1976,No Explicit DI,No Crisis Data
NE,Niger,1977,No Explicit DI,No Crisis Data
NE,Niger,1978,No Explicit DI,No Crisis Data
NE,Niger,1979,No Explicit DI,No Crisis Data
NE,Niger,1980,No Explicit DI,No Crisis Data
NE,Niger,1981,No Explicit DI,No Crisis Data
NE,Niger,1982,No Explicit DI,No Crisis Data
NE,Niger,1983,No Explicit DI,No Crisis Data
NE,Niger,1984,No Explicit DI,No Crisis Data
NE,Niger,1985,No Explicit DI,No Crisis Data
NE,Niger,1986,No Explicit DI,No Crisis Data
NE,Niger,1987,No Explicit DI,No Crisis Data
NE,Niger,1988,No Explicit DI,No Crisis Data
NE,Niger,1989,No Explicit DI,No Crisis Data
NE,Niger,1990,No Explicit DI,No Crisis Data
NE,Niger,1991,No Explicit DI,No Crisis Data
NE,Niger,1992,No Explicit DI,No Crisis Data
NE,Niger,1993,No Explicit DI,No Crisis Data
NE,Niger,1994,No Explicit DI,No Crisis Data
NE,Niger,1995,No Explicit DI,No Crisis Data
NE,Niger,1996,No Explicit DI,No Crisis Data
NE,Niger,1997,No Explicit DI,No Crisis Data
NE,Niger,1998,No Explicit DI,No Crisis Data
NE,Niger,1999,No Explicit DI,No Crisis Data
NE,Niger,2000,No Explicit DI,No Crisis Data
NE,Niger,2001,No Explicit DI,No Crisis Data
NE,Niger,2002,No Explicit DI,No Crisis Data
NE,Niger,2003,No Explicit DI,No Crisis Data
NE,Niger,2004,No Explicit DI,No Crisis Data
NE,Niger,2005,No Explicit DI,No Crisis Data
NE,Niger,2006,No Explicit DI,No Crisis Data
NE,Niger,2007,No Explicit DI,No Crisis Data
NG,Nigeria,1970,No Explicit DI,Data Available
NG,Nigeria,1971,No Explicit DI,Data Available
NG,Nigeria,1972,No Explicit DI,Data Available
NG,Nigeria,1973,No Explicit DI,Data Available
NG,Nigeria,1974,No Explicit DI,Data Available
NG,Nigeria,1975,No Explicit DI,Data Available
NG,Nigeria,1976,No Explicit DI,Data Available
NG,Nigeria,1977,No Explicit DI,Data Available
NG,Nigeria,1978,No Explicit DI,Data Available
NG,Nigeria,1979,No Explicit DI,Data Available
NG,Nigeria,1980,No Explicit DI,Data Available
NG,Nigeria,1981,No Explicit DI,Data Available
NG,Nigeria,1982,No Explicit DI,Data Available
NG,Nigeria,1983,No Explicit DI,Data Available
NG,Nigeria,1984,No Explicit DI,Data Available
NG,Nigeria,1985,No Explicit DI,Data Available
NG,Nigeria,1986,No Explicit DI,Data Available
NG,Nigeria,1987,No Explicit DI,Data Available
NG,Nigeria,1988,Central Bank,Data Available
NG,Nigeria,1989,Central Bank,Data Available
NG,Nigeria,1990,Central Bank,Data Available
NG,Nigeria,1991,Central Bank,Data Available
NG,Nigeria,1992,Central Bank,Data Available
NG,Nigeria,1993,Central Bank,Data Available
NG,Nigeria,1994,Central Bank,Data Available
NG,Nigeria,1995,Central Bank,Data Available
NG,Nigeria,1996,Central Bank,Data Available
NG,Nigeria,1997,Central Bank,Data Available
NG,Nigeria,1998,Central Bank,Data Available
NG,Nigeria,1999,Central Bank,Data Available
NG,Nigeria,2000,Central Bank,Data Available
NG,Nigeria,2001,Central Bank,Data Available
NG,Nigeria,2002,Central Bank,Data Available
NG,Nigeria,2003,Central Bank,Data Available
NG,Nigeria,2004,Central Bank,Data Available
NG,Nigeria,2005,Central Bank,Data Available
NG,Nigeria,2006,Central Bank,Data Available
NG,Nigeria,2007,Central Bank,Data Available
NO,Norway,1970,Special./Indp.,Data Available
NO,Norway,1971,Special./Indp.,Data Available
NO,Norway,1972,Special./Indp.,Data Available
NO,Norway,1973,Special./Indp.,Data Available
NO,Norway,1974,Special./Indp.,Data Available
NO,Norway,1975,Special./Indp.,Data Available
NO,Norway,1976,Special./Indp.,Data Available
NO,Norway,1977,Special./Indp.,Data Available
NO,Norway,1978,Special./Indp.,Data Available
NO,Norway,1979,Special./Indp.,Data Available
NO,Norway,1980,Special./Indp.,Data Available
NO,Norway,1981,Special./Indp.,Data Available
NO,Norway,1982,Special./Indp.,Data Available
NO,Norway,1983,Special./Indp.,Data Available
NO,Norway,1984,Special./Indp.,Data Available
NO,Norway,1985,Special./Indp.,Data Available
NO,Norway,1986,Special./Indp.,Data Available
NO,Norway,1987,Special./Indp.,Data Available
NO,Norway,1988,Special./Indp.,Data Available
NO,Norway,1989,Special./Indp.,Data Available
NO,Norway,1990,Special./Indp.,Data Available
NO,Norway,1991,Special./Indp.,Data Available
NO,Norway,1992,Special./Indp.,Data Available
NO,Norway,1993,Special./Indp.,Data Available
NO,Norway,1994,Special./Indp.,Data Available
NO,Norway,1995,Special./Indp.,Data Available
NO,Norway,1996,Special./Indp.,Data Available
NO,Norway,1997,Special./Indp.,Data Available
NO,Norway,1998,Special./Indp.,Data Available
NO,Norway,1999,Special./Indp.,Data Available
NO,Norway,2000,Special./Indp.,Data Available
NO,Norway,2001,Special./Indp.,Data Available
NO,Norway,2002,Special./Indp.,Data Available
NO,Norway,2003,Special./Indp.,Data Available
NO,Norway,2004,Special./Indp.,Data Available
NO,Norway,2005,Special./Indp.,Data Available
NO,Norway,2006,Special./Indp.,Data Available
NO,Norway,2007,Special./Indp.,Data Available
OM,Oman,1970,No Explicit DI,No Crisis Data
OM,Oman,1971,No Explicit DI,No Crisis Data
OM,Oman,1972,No Explicit DI,No Crisis Data
OM,Oman,1973,No Explicit DI,No Crisis Data
OM,Oman,1974,No Explicit DI,No Crisis Data
OM,Oman,1975,No Explicit DI,No Crisis Data
OM,Oman,1976,No Explicit DI,No Crisis Data
OM,Oman,1977,No Explicit DI,No Crisis Data
OM,Oman,1978,No Explicit DI,No Crisis Data
OM,Oman,1979,No Explicit DI,No Crisis Data
OM,Oman,1980,No Explicit DI,No Crisis Data
OM,Oman,1981,No Explicit DI,No Crisis Data
OM,Oman,1982,No Explicit DI,No Crisis Data
OM,Oman,1983,No Explicit DI,No Crisis Data
OM,Oman,1984,No Explicit DI,No Crisis Data
OM,Oman,1985,No Explicit DI,No Crisis Data
OM,Oman,1986,No Explicit DI,No Crisis Data
OM,Oman,1987,No Explicit DI,No Crisis Data
OM,Oman,1988,No Explicit DI,No Crisis Data
OM,Oman,1989,No Explicit DI,No Crisis Data
OM,Oman,1990,No Explicit DI,No Crisis Data
OM,Oman,1991,No Explicit DI,No Crisis Data
OM,Oman,1992,No Explicit DI,No Crisis Data
OM,Oman,1993,No Explicit DI,No Crisis Data
OM,Oman,1994,No Explicit DI,No Crisis Data
OM,Oman,1995,Central Bank,No Crisis Data
OM,Oman,1996,Central Bank,No Crisis Data
OM,Oman,1997,Central Bank,No Crisis Data
OM,Oman,1998,Central Bank,No Crisis Data
OM,Oman,1999,Central Bank,No Crisis Data
OM,Oman,2000,Central Bank,No Crisis Data
OM,Oman,2001,Central Bank,No Crisis Data
OM,Oman,2002,Central Bank,No Crisis Data
OM,Oman,2003,Central Bank,No Crisis Data
OM,Oman,2004,Central Bank,No Crisis Data
OM,Oman,2005,Central Bank,No Crisis Data
OM,Oman,2006,Central Bank,No Crisis Data
OM,Oman,2007,Central Bank,No Crisis Data
PK,Pakistan,1970,No Explicit DI,No Crisis Data
PK,Pakistan,1971,No Explicit DI,No Crisis Data
PK,Pakistan,1972,No Explicit DI,No Crisis Data
PK,Pakistan,1973,No Explicit DI,No Crisis Data
PK,Pakistan,1974,No Explicit DI,No Crisis Data
PK,Pakistan,1975,No Explicit DI,No Crisis Data
PK,Pakistan,1976,No Explicit DI,No Crisis Data
PK,Pakistan,1977,No Explicit DI,No Crisis Data
PK,Pakistan,1978,No Explicit DI,No Crisis Data
PK,Pakistan,1979,No Explicit DI,No Crisis Data
PK,Pakistan,1980,No Explicit DI,No Crisis Data
PK,Pakistan,1981,No Explicit DI,No Crisis Data
PK,Pakistan,1982,No Explicit DI,No Crisis Data
PK,Pakistan,1983,No Explicit DI,No Crisis Data
PK,Pakistan,1984,No Explicit DI,No Crisis Data
PK,Pakistan,1985,No Explicit DI,No Crisis Data
PK,Pakistan,1986,No Explicit DI,No Crisis Data
PK,Pakistan,1987,No Explicit DI,No Crisis Data
PK,Pakistan,1988,No Explicit DI,No Crisis Data
PK,Pakistan,1989,No Explicit DI,No Crisis Data
PK,Pakistan,1990,No Explicit DI,No Crisis Data
PK,Pakistan,1991,No Explicit DI,No Crisis Data
PK,Pakistan,1992,No Explicit DI,No Crisis Data
PK,Pakistan,1993,No Explicit DI,No Crisis Data
PK,Pakistan,1994,No Explicit DI,No Crisis Data
PK,Pakistan,1995,No Explicit DI,No Crisis Data
PK,Pakistan,1996,No Explicit DI,No Crisis Data
PK,Pakistan,1997,No Explicit DI,No Crisis Data
PK,Pakistan,1998,No Explicit DI,No Crisis Data
PK,Pakistan,1999,No Explicit DI,No Crisis Data
PK,Pakistan,2000,No Explicit DI,No Crisis Data
PK,Pakistan,2001,No Explicit DI,No Crisis Data
PK,Pakistan,2002,No Explicit DI,No Crisis Data
PK,Pakistan,2003,No Explicit DI,No Crisis Data
PK,Pakistan,2004,No Explicit DI,No Crisis Data
PK,Pakistan,2005,No Explicit DI,No Crisis Data
PK,Pakistan,2006,No Explicit DI,No Crisis Data
PK,Pakistan,2007,No Explicit DI,No Crisis Data
PA,Panama,1970,No Explicit DI,Data Available
PA,Panama,1971,No Explicit DI,Data Available
PA,Panama,1972,No Explicit DI,Data Available
PA,Panama,1973,No Explicit DI,Data Available
PA,Panama,1974,No Explicit DI,Data Available
PA,Panama,1975,No Explicit DI,Data Available
PA,Panama,1976,No Explicit DI,Data Available
PA,Panama,1977,No Explicit DI,Data Available
PA,Panama,1978,No Explicit DI,Data Available
PA,Panama,1979,No Explicit DI,Data Available
PA,Panama,1980,No Explicit DI,Data Available
PA,Panama,1981,No Explicit DI,Data Available
PA,Panama,1982,No Explicit DI,Data Available
PA,Panama,1983,No Explicit DI,Data Available
PA,Panama,1984,No Explicit DI,Data Available
PA,Panama,1985,No Explicit DI,Data Available
PA,Panama,1986,No Explicit DI,Data Available
PA,Panama,1987,No Explicit DI,Data Available
PA,Panama,1988,No Explicit DI,Data Available
PA,Panama,1989,No Explicit DI,Data Available
PA,Panama,1990,No Explicit DI,Data Available
PA,Panama,1991,No Explicit DI,Data Available
PA,Panama,1992,No Explicit DI,Data Available
PA,Panama,1993,No Explicit DI,Data Available
PA,Panama,1994,No Explicit DI,Data Available
PA,Panama,1995,No Explicit DI,Data Available
PA,Panama,1996,No Explicit DI,Data Available
PA,Panama,1997,No Explicit DI,Data Available
PA,Panama,1998,No Explicit DI,Data Available
PA,Panama,1999,No Explicit DI,Data Available
PA,Panama,2000,No Explicit DI,Data Available
PA,Panama,2001,No Explicit DI,Data Available
PA,Panama,2002,No Explicit DI,Data Available
PA,Panama,2003,No Explicit DI,Data Available
PA,Panama,2004,No Explicit DI,Data Available
PA,Panama,2005,No Explicit DI,Data Available
PA,Panama,2006,No Explicit DI,Data Available
PA,Panama,2007,No Explicit DI,Data Available
PG,Papua New Guinea,1975,No Explicit DI,No Crisis Data
PG,Papua New Guinea,1976,No Explicit DI,No Crisis Data
PG,Papua New Guinea,1977,No Explicit DI,No Crisis Data
PG,Papua New Guinea,1978,No Explicit DI,No Crisis Data
